NTID,Host IP,Host Name,Date and Time
ajnemith,10.9.29.240,msws-95472,Apr 13 2012 04:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Apr 13 2012 06:00:00
ajnemith,10.29.85.198,msws-77465,Apr 17 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Apr 17 2012 04:00:00
ajnemith,10.29.85.198,msws-77465,Apr 17 2012 06:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Apr 17 2012 08:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Apr 19 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Apr 19 2012 04:00:00
ajnemith,10.9.29.240,msws-95472,Apr 20 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,Apr 21 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Apr 21 2012 04:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Apr 21 2012 06:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Apr 21 2012 08:00:00
ajnemith,10.9.29.240,msws-95472,Apr 21 2012 10:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Apr 23 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Apr 26 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Apr 26 2012 04:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Apr 26 2012 06:00:00
ajnemith,10.9.29.240,msws-95472,Apr 26 2012 08:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Apr 26 2012 10:00:00
ajnemith,10.42.79.173,lnx-svr-78052,May 01 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,May 01 2012 04:00:00
ajnemith,10.29.85.198,msws-77465,May 03 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,May 03 2012 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,May 04 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,May 05 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,May 07 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,May 10 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,May 11 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,May 15 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,May 16 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,May 16 2012 04:00:00
ajnemith,10.9.29.240,msws-95472,May 16 2012 06:00:00
ajnemith,10.44.111.20,lnx-svr-88008,May 18 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,May 19 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,May 20 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,May 20 2012 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,May 20 2012 06:00:00
ajnemith,10.44.111.20,lnx-svr-88008,May 22 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,May 22 2012 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,May 22 2012 06:00:00
ajnemith,10.9.29.240,msws-95472,May 25 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,May 29 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,May 30 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Jun 05 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Jun 05 2012 04:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jun 07 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jun 09 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Jun 13 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,Jun 14 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Jun 14 2012 04:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Jun 14 2012 06:00:00
ajnemith,10.9.29.240,msws-95472,Jun 14 2012 08:00:00
ajnemith,10.29.85.198,msws-77465,Jun 15 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Jun 17 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Jun 20 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jun 21 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jun 21 2012 04:00:00
ajnemith,10.9.29.240,msws-95472,Jun 21 2012 06:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Jun 21 2012 08:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jun 21 2012 10:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Jun 23 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Jun 24 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jun 24 2012 04:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Jun 25 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Jun 25 2012 04:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jun 25 2012 06:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Jun 26 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Jun 26 2012 04:00:00
ajnemith,10.9.29.240,msws-95472,Jun 26 2012 06:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jun 26 2012 08:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jun 28 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Jul 01 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jul 06 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jul 06 2012 04:00:00
ajnemith,10.9.29.240,msws-95472,Jul 06 2012 06:00:00
ajnemith,10.29.85.198,msws-77465,Jul 07 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jul 19 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jul 19 2012 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jul 19 2012 06:00:00
ajnemith,10.29.85.198,msws-77465,Jul 19 2012 08:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jul 22 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jul 23 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jul 24 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Jul 24 2012 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jul 24 2012 06:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jul 24 2012 08:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jul 24 2012 10:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Jul 26 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jul 27 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jul 27 2012 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Aug 05 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Aug 07 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Aug 07 2012 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Aug 07 2012 06:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Aug 07 2012 08:00:00
ajnemith,10.29.85.198,msws-77465,Aug 09 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Aug 09 2012 04:00:00
ajnemith,10.9.29.240,msws-95472,Aug 09 2012 06:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Aug 10 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Aug 10 2012 04:00:00
ajnemith,10.29.85.198,msws-77465,Aug 11 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Aug 15 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Aug 17 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Aug 22 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Aug 22 2012 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Aug 23 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Aug 25 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Aug 28 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Aug 28 2012 04:00:00
ajnemith,10.29.85.198,msws-77465,Aug 28 2012 06:00:00
ajnemith,10.9.29.240,msws-95472,Sep 02 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Sep 03 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Sep 04 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,Sep 10 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,Sep 10 2012 04:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Sep 10 2012 06:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Sep 16 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Sep 18 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,Sep 21 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,Sep 23 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Sep 23 2012 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Sep 23 2012 06:00:00
ajnemith,10.29.85.198,msws-77465,Sep 23 2012 08:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Sep 23 2012 10:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Sep 27 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Sep 27 2012 04:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Sep 27 2012 06:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Sep 30 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Oct 04 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Oct 06 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Oct 07 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Oct 10 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,Oct 10 2012 04:00:00
ajnemith,10.29.85.198,msws-77465,Oct 10 2012 06:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Oct 10 2012 08:00:00
ajnemith,10.9.29.240,msws-95472,Oct 11 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Oct 13 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Oct 16 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Oct 16 2012 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Oct 16 2012 06:00:00
ajnemith,10.29.85.198,msws-77465,Oct 16 2012 08:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Oct 16 2012 10:00:00
ajnemith,10.29.85.198,msws-77465,Oct 17 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Oct 18 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Oct 18 2012 04:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Oct 18 2012 06:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Oct 18 2012 08:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Oct 28 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Oct 28 2012 04:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Oct 28 2012 06:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Oct 29 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Oct 29 2012 04:00:00
ajnemith,10.9.29.240,msws-95472,Oct 29 2012 06:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Oct 31 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Nov 01 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Nov 01 2012 04:00:00
ajnemith,10.29.85.198,msws-77465,Nov 04 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,Nov 06 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Nov 06 2012 04:00:00
ajnemith,10.29.85.198,msws-77465,Nov 06 2012 06:00:00
ajnemith,10.9.29.240,msws-95472,Nov 08 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Nov 13 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,Nov 13 2012 04:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Nov 13 2012 06:00:00
ajnemith,10.29.85.198,msws-77465,Nov 14 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Nov 14 2012 04:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Nov 14 2012 06:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Nov 14 2012 08:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Nov 18 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Nov 18 2012 04:00:00
ajnemith,10.9.29.240,msws-95472,Nov 18 2012 06:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Nov 21 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,Nov 21 2012 04:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Nov 22 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Nov 23 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Nov 24 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,Nov 25 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Nov 26 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Nov 26 2012 04:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Nov 26 2012 06:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Nov 26 2012 08:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Nov 27 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Nov 28 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Nov 28 2012 04:00:00
ajnemith,10.9.29.240,msws-95472,Nov 28 2012 06:00:00
ajnemith,10.9.29.240,msws-95472,Nov 28 2012 08:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Nov 30 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Dec 01 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Dec 03 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,Dec 05 2012 02:00:00
ajnemith,10.29.85.198,msws-77465,Dec 06 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Dec 06 2012 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Dec 06 2012 06:00:00
ajnemith,10.29.85.198,msws-77465,Dec 06 2012 08:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Dec 12 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Dec 18 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Dec 18 2012 04:00:00
ajnemith,10.9.29.240,msws-95472,Dec 18 2012 06:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Dec 19 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Dec 21 2012 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Dec 22 2012 02:00:00
ajnemith,10.9.29.240,msws-95472,Dec 22 2012 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Dec 22 2012 06:00:00
ajnemith,10.9.29.240,msws-95472,Dec 26 2012 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Dec 26 2012 04:00:00
ajnemith,10.9.29.240,msws-95472,Dec 26 2012 06:00:00
ajnemith,10.9.29.240,msws-95472,Dec 31 2012 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Dec 31 2012 04:00:00
ajnemith,10.9.29.240,msws-95472,Dec 31 2012 06:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Dec 31 2012 08:00:00
ajnemith,10.9.29.240,msws-95472,Dec 31 2012 10:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Jan 01 2013 02:00:00
ajnemith,10.42.79.173,lnx-svr-78052,Jan 01 2013 04:00:00
ajnemith,10.29.85.198,msws-77465,Jan 01 2013 06:00:00
ajnemith,10.29.85.198,msws-77465,Jan 01 2013 08:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jan 08 2013 02:00:00
ajnemith,10.9.29.240,msws-95472,Jan 08 2013 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jan 10 2013 02:00:00
ajnemith,10.9.29.240,msws-95472,Jan 10 2013 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jan 10 2013 06:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jan 12 2013 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jan 14 2013 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jan 16 2013 02:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jan 21 2013 02:00:00
ajnemith,10.29.85.198,msws-77465,Jan 22 2013 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jan 22 2013 04:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jan 26 2013 02:00:00
ajnemith,10.29.85.198,msws-77465,Jan 26 2013 04:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jan 26 2013 06:00:00
ajnemith,10.241.69.76,lnx-svr-56680,Jan 28 2013 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jan 29 2013 02:00:00
ajnemith,10.44.111.20,lnx-svr-88008,Jan 29 2013 04:00:00
ajnemith,10.29.85.198,msws-77465,Jan 30 2013 02:00:00
djhrna,10.201.151.251,lnxws-83824,Jan 01 2012 02:00:00
djhrna,10.59.114.62,lnxws-26130,Jan 05 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,Jan 05 2012 04:00:00
djhrna,10.201.151.251,lnxws-83824,Jan 05 2012 06:00:00
djhrna,10.253.162.14,ms-svr-74976,Jan 05 2012 08:00:00
djhrna,10.59.114.62,lnxws-26130,Jan 06 2012 02:00:00
djhrna,10.142.219.126,lnx-svr-76224,Jan 09 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,Jan 11 2012 02:00:00
djhrna,10.201.151.251,lnxws-83824,Jan 11 2012 04:00:00
djhrna,10.201.151.251,lnxws-83824,Jan 12 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,Jan 15 2012 02:00:00
djhrna,10.142.219.126,lnx-svr-76224,Jan 18 2012 02:00:00
djhrna,10.59.114.62,lnxws-26130,Jan 20 2012 02:00:00
djhrna,10.157.155.155,lnx-svr-47577,Jan 21 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,Jan 22 2012 02:00:00
djhrna,10.142.219.126,lnx-svr-76224,Jan 22 2012 04:00:00
djhrna,10.157.155.155,lnx-svr-47577,Jan 27 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,Jan 27 2012 04:00:00
djhrna,10.59.114.62,lnxws-26130,Jan 28 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,Jan 29 2012 02:00:00
djhrna,10.59.114.62,lnxws-26130,Feb 06 2012 02:00:00
djhrna,10.201.151.251,lnxws-83824,Feb 07 2012 02:00:00
djhrna,10.201.151.251,lnxws-83824,Feb 07 2012 04:00:00
djhrna,10.201.151.251,lnxws-83824,Feb 07 2012 06:00:00
djhrna,10.253.162.14,ms-svr-74976,Feb 07 2012 08:00:00
djhrna,10.157.155.155,lnx-svr-47577,Feb 07 2012 10:00:00
djhrna,10.157.155.155,lnx-svr-47577,Feb 09 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,Feb 09 2012 04:00:00
djhrna,10.201.151.251,lnxws-83824,Feb 11 2012 02:00:00
djhrna,10.142.219.126,lnx-svr-76224,Feb 11 2012 04:00:00
djhrna,10.59.114.62,lnxws-26130,Feb 12 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,Feb 15 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,Feb 17 2012 02:00:00
djhrna,10.142.219.126,lnx-svr-76224,Feb 18 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,Feb 21 2012 02:00:00
djhrna,10.201.151.251,lnxws-83824,Feb 22 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,Feb 22 2012 04:00:00
djhrna,10.201.151.251,lnxws-83824,Feb 22 2012 06:00:00
djhrna,10.253.162.14,ms-svr-74976,Feb 23 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,Feb 27 2012 02:00:00
djhrna,10.59.114.62,lnxws-26130,Feb 27 2012 04:00:00
djhrna,10.201.151.251,lnxws-83824,Feb 27 2012 06:00:00
djhrna,10.201.151.251,lnxws-83824,Feb 27 2012 08:00:00
djhrna,10.157.155.155,lnx-svr-47577,Feb 28 2012 02:00:00
djhrna,10.59.114.62,lnxws-26130,Feb 28 2012 04:00:00
djhrna,10.142.219.126,lnx-svr-76224,Mar 01 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,Mar 01 2012 04:00:00
djhrna,10.142.219.126,lnx-svr-76224,Mar 01 2012 06:00:00
djhrna,10.253.162.14,ms-svr-74976,Mar 01 2012 08:00:00
djhrna,10.157.155.155,lnx-svr-47577,Mar 02 2012 02:00:00
djhrna,10.201.151.251,lnxws-83824,Mar 06 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,Mar 06 2012 04:00:00
djhrna,10.201.151.251,lnxws-83824,Mar 06 2012 06:00:00
djhrna,10.201.151.251,lnxws-83824,Mar 07 2012 02:00:00
djhrna,10.142.219.126,lnx-svr-76224,Mar 09 2012 02:00:00
djhrna,10.157.155.155,lnx-svr-47577,Mar 09 2012 04:00:00
djhrna,10.201.151.251,lnxws-83824,Mar 09 2012 06:00:00
djhrna,10.253.162.14,ms-svr-74976,Mar 09 2012 08:00:00
djhrna,10.142.219.126,lnx-svr-76224,Mar 10 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,Mar 10 2012 04:00:00
djhrna,10.201.151.251,lnxws-83824,Mar 13 2012 02:00:00
djhrna,10.142.219.126,lnx-svr-76224,Mar 14 2012 02:00:00
djhrna,10.59.114.62,lnxws-26130,Mar 14 2012 04:00:00
djhrna,10.142.219.126,lnx-svr-76224,Mar 14 2012 06:00:00
djhrna,10.253.162.14,ms-svr-74976,Mar 15 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,Mar 17 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,Mar 17 2012 04:00:00
djhrna,10.201.151.251,lnxws-83824,Mar 17 2012 06:00:00
djhrna,10.157.155.155,lnx-svr-47577,Mar 17 2012 08:00:00
djhrna,10.157.155.155,lnx-svr-47577,Mar 17 2012 10:00:00
djhrna,10.149.222.47,ms-svr-27845,Mar 21 2012 02:00:00
djhrna,10.59.114.62,lnxws-26130,Mar 25 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,Mar 26 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,Mar 28 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,Mar 31 2012 02:00:00
djhrna,10.59.114.62,lnxws-26130,Mar 31 2012 04:00:00
djhrna,10.149.222.47,ms-svr-27845,Mar 31 2012 06:00:00
djhrna,10.157.155.155,lnx-svr-47577,Mar 31 2012 08:00:00
djhrna,10.142.219.126,lnx-svr-76224,Mar 31 2012 10:00:00
djhrna,10.253.162.14,ms-svr-74976,Apr 02 2012 02:00:00
djhrna,10.157.155.155,lnx-svr-47577,Apr 03 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,Apr 05 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,Apr 14 2012 02:00:00
djhrna,10.59.114.62,lnxws-26130,Apr 16 2012 02:00:00
djhrna,10.142.219.126,lnx-svr-76224,Apr 18 2012 02:00:00
djhrna,10.157.155.155,lnx-svr-47577,Apr 18 2012 04:00:00
djhrna,10.142.219.126,lnx-svr-76224,Apr 19 2012 02:00:00
djhrna,10.59.114.62,lnxws-26130,Apr 19 2012 04:00:00
djhrna,10.201.151.251,lnxws-83824,Apr 22 2012 02:00:00
djhrna,10.59.114.62,lnxws-26130,Apr 22 2012 04:00:00
djhrna,10.142.219.126,lnx-svr-76224,Apr 22 2012 06:00:00
djhrna,10.59.114.62,lnxws-26130,Apr 23 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,Apr 29 2012 02:00:00
djhrna,10.142.219.126,lnx-svr-76224,Apr 29 2012 04:00:00
djhrna,10.201.151.251,lnxws-83824,Apr 29 2012 06:00:00
djhrna,10.201.151.251,lnxws-83824,Apr 29 2012 08:00:00
djhrna,10.157.155.155,lnx-svr-47577,Apr 30 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,Apr 30 2012 04:00:00
djhrna,10.149.222.47,ms-svr-27845,Apr 30 2012 06:00:00
djhrna,10.253.162.14,ms-svr-74976,Apr 30 2012 08:00:00
djhrna,10.59.114.62,lnxws-26130,May 01 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,May 02 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,May 03 2012 02:00:00
djhrna,10.157.155.155,lnx-svr-47577,May 05 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,May 05 2012 04:00:00
djhrna,10.142.219.126,lnx-svr-76224,May 05 2012 06:00:00
djhrna,10.201.151.251,lnxws-83824,May 05 2012 08:00:00
djhrna,10.253.162.14,ms-svr-74976,May 05 2012 10:00:00
djhrna,10.59.114.62,lnxws-26130,May 07 2012 02:00:00
djhrna,10.201.151.251,lnxws-83824,May 07 2012 04:00:00
djhrna,10.253.162.14,ms-svr-74976,May 08 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,May 08 2012 04:00:00
djhrna,10.142.219.126,lnx-svr-76224,May 08 2012 06:00:00
djhrna,10.142.219.126,lnx-svr-76224,May 12 2012 02:00:00
djhrna,10.157.155.155,lnx-svr-47577,May 12 2012 04:00:00
djhrna,10.149.222.47,ms-svr-27845,May 12 2012 06:00:00
djhrna,10.157.155.155,lnx-svr-47577,May 14 2012 02:00:00
djhrna,10.157.155.155,lnx-svr-47577,May 16 2012 02:00:00
djhrna,10.201.151.251,lnxws-83824,May 19 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,May 22 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,May 22 2012 04:00:00
djhrna,10.253.162.14,ms-svr-74976,May 22 2012 06:00:00
djhrna,10.253.162.14,ms-svr-74976,May 23 2012 02:00:00
djhrna,10.201.151.251,lnxws-83824,May 23 2012 04:00:00
djhrna,10.59.114.62,lnxws-26130,May 23 2012 06:00:00
djhrna,10.253.162.14,ms-svr-74976,May 23 2012 08:00:00
djhrna,10.253.162.14,ms-svr-74976,May 23 2012 10:00:00
djhrna,10.253.162.14,ms-svr-74976,May 24 2012 02:00:00
djhrna,10.201.151.251,lnxws-83824,May 30 2012 02:00:00
djhrna,10.157.155.155,lnx-svr-47577,Jun 01 2012 02:00:00
djhrna,10.201.151.251,lnxws-83824,Jun 02 2012 02:00:00
djhrna,10.253.162.14,ms-svr-74976,Jun 06 2012 02:00:00
djhrna,10.59.114.62,lnxws-26130,Jun 07 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,Jun 07 2012 04:00:00
djhrna,10.201.151.251,lnxws-83824,Jun 07 2012 06:00:00
djhrna,10.149.222.47,ms-svr-27845,Jun 08 2012 02:00:00
djhrna,10.142.219.126,lnx-svr-76224,Jun 08 2012 04:00:00
djhrna,10.59.114.62,lnxws-26130,Jun 08 2012 06:00:00
djhrna,10.253.162.14,ms-svr-74976,Jun 09 2012 02:00:00
djhrna,10.157.155.155,lnx-svr-47577,Jun 11 2012 02:00:00
djhrna,10.157.155.155,lnx-svr-47577,Jun 12 2012 02:00:00
djhrna,10.149.222.47,ms-svr-27845,Jun 12 2012 04:00:00
djhrna,10.253.162.14,ms-svr-74976,Jun 12 2012 06:00:00
